SS316LN,laser pulse duration (ns),laser energy (mJ),loding rate (µN/s),Depth (nm),load (µN) ,time (s)
,7,30,2500,248.885114,7995.119082,9.749351
,7,30,2500,249.059775,7995.115711,9.754355
,7,30,2500,248.970672,7995.120159,9.75936
,7,30,2500,249.089605,7995.119981,9.764365
,7,30,2500,249.03019,7995.105165,9.76937
,7,30,2500,248.973971,7995.107275,9.774375
,7,30,2500,248.975164,7995.112192,9.779379
,7,30,2500,248.878239,7995.106392,9.784384
,7,30,2500,249.012606,7995.136563,9.789389
,7,30,2500,248.937749,7995.114087,9.794394
,7,30,2500,249.328915,7995.165693,9.799399
,7,30,2500,249.014722,7995.121649,9.804403
,7,30,2500,249.205647,7995.123018,9.809408
,7,30,2500,248.855338,7995.146262,9.814413
,7,30,2500,249.02392,7995.114972,9.819418
,7,30,2500,248.899641,7995.164064,9.824423
,7,30,2500,248.988333,7995.132814,9.829427
,7,30,2500,248.948512,7995.122901,9.834432
,7,30,2500,249.054103,7995.141801,9.839437
,7,30,2500,249.084712,7995.105738,9.844442
,7,30,2500,249.033833,7995.142635,9.849447
,7,30,2500,249.176077,7995.160368,9.854451
,7,30,2500,248.811904,7995.168136,9.859456
,7,30,2500,249.098106,7995.123854,9.864461
,7,30,2500,248.894334,7995.134533,9.869466
,7,30,2500,249.045237,7995.115203,9.874471
,7,30,2500,248.822549,7995.120025,9.879475
,7,30,2500,248.92388,7995.128851,9.88448
,7,30,2500,249.024806,7995.112996,9.889485
,7,30,2500,248.962468,7995.141442,9.89449
,7,30,2500,249.074714,7995.124167,9.899495
,7,30,2500,248.890275,7995.084496,9.904499
,7,30,2500,249.009733,7995.126761,9.909504
,7,30,2500,249.031899,7995.124812,9.914509
,7,30,2500,249.285463,7995.172649,9.919514
,7,30,2500,248.844079,7995.113509,9.924519
,7,30,2500,249.128972,7995.128351,9.929523
,7,30,2500,248.852637,7995.11378,9.934528
,7,30,2500,249.173605,7995.154061,9.939533
,7,30,2500,248.980258,7995.138615,9.944538
,7,30,2500,248.95388,7995.135278,9.949543
,7,30,2500,249.059529,7995.130505,9.954547
,7,30,2500,248.913027,7995.097621,9.959552
,7,30,2500,249.041571,7995.099886,9.964557
,7,30,2500,248.83421,7995.121241,9.969562
,7,30,2500,249.09173,7995.113042,9.974567
,7,30,2500,248.801306,7995.108633,9.979571
,7,30,2500,249.075918,7995.166377,9.984576
,7,30,2500,249.038164,7995.139796,9.989581
,7,30,2500,249.042444,7995.120202,9.994586
,7,30,2500,249.135231,7995.128611,9.999591
,7,30,2500,248.934918,7995.096054,10.004595
,7,30,2500,249.069935,7995.136122,10.0096
,7,30,2500,249.034995,7995.139272,10.014605
,7,30,2500,249.125496,7995.120934,10.01961
,7,30,2500,249.048817,7995.138814,10.024615
,7,30,2500,249.055068,7995.13214,10.029619
,7,30,2500,249.005856,7995.144457,10.034624
,7,30,2500,249.021702,7995.137267,10.039629
,7,30,2500,249.050344,7995.143526,10.044634
,7,30,2500,249.034386,7995.125902,10.049639
,7,30,2500,249.236874,7995.140661,10.054643
,7,30,2500,248.884051,7995.125309,10.059648
,7,30,2500,249.12472,7995.133057,10.064653
,7,30,2500,249.038991,7995.110049,10.069658
,7,30,2500,249.078589,7995.130654,10.074663
,7,30,2500,249.040728,7995.118864,10.079667
,7,30,2500,249.192128,7995.115342,10.084672
,7,30,2500,248.851547,7995.149912,10.089677
,7,30,2500,249.15019,7995.1309,10.094682
,7,30,2500,248.918114,7995.128358,10.099687
,7,30,2500,249.275628,7995.153656,10.104691
,7,30,2500,248.948871,7995.153389,10.109696
,7,30,2500,249.241138,7995.151822,10.114701
,7,30,2500,248.902513,7995.129273,10.119706
,7,30,2500,249.233518,7995.140451,10.124711
,7,30,2500,248.963693,7995.120279,10.129715
,7,30,2500,249.214768,7995.167008,10.13472
,7,30,2500,248.865845,7995.118307,10.139725
,7,30,2500,249.207932,7995.158634,10.14473
,7,30,2500,248.979714,7995.177982,10.149735
,7,30,2500,249.126365,7995.164363,10.154739
,7,30,2500,248.99139,7995.159663,10.159744
,7,30,2500,249.179714,7995.177675,10.164749
,7,30,2500,248.949349,7995.160419,10.169754
,7,30,2500,249.201948,7995.164804,10.174759
,7,30,2500,249.029912,7995.147441,10.179763
,7,30,2500,249.135792,7995.133801,10.184768
,7,30,2500,249.089167,7995.106786,10.189773
,7,30,2500,249.189626,7995.129381,10.194778
,7,30,2500,248.941473,7995.102377,10.199783
,7,30,2500,249.096867,7995.11286,10.204787
,7,30,2500,248.964362,7995.117159,10.209792
,7,30,2500,249.437065,7995.104685,10.214797
,7,30,2500,248.959755,7995.10199,10.219802
,7,30,2500,249.280697,7995.114648,10.224807
,7,30,2500,249.00444,7995.144472,10.229811
,7,30,2500,249.172324,7995.131891,10.234816
,7,30,2500,248.914562,7995.111323,10.239821
,7,30,2500,249.280751,7995.09364,10.244826
,7,30,2500,249.034513,7995.102243,10.249831
,7,30,2500,249.32747,7995.142141,10.254835
,7,30,2500,249.021519,7995.127108,10.25984
,7,30,2500,249.056855,7995.110019,10.264845
,7,30,2500,249.125081,7995.116241,10.26985
,7,30,2500,248.996548,7995.096072,10.274855
,7,30,2500,249.171538,7995.110473,10.279859
,7,30,2500,249.136121,7995.137275,10.284864
,7,30,2500,249.183533,7995.180951,10.289869
,7,30,2500,249.080294,7995.148208,10.294874
,7,30,2500,249.225908,7995.149335,10.299879
,7,30,2500,249.146002,7995.163111,10.304883
,7,30,2500,249.318698,7995.16359,10.309888
,7,30,2500,249.046186,7995.128489,10.314893
,7,30,2500,249.21967,7995.139857,10.319898
,7,30,2500,249.015465,7995.099219,10.324903
,7,30,2500,249.183104,7995.138908,10.329907
,7,30,2500,249.083832,7995.112279,10.334912
,7,30,2500,249.190868,7995.111519,10.339917
,7,30,2500,249.110076,7995.126238,10.344922
,7,30,2500,249.141915,7995.139559,10.349927
,7,30,2500,249.08842,7995.131937,10.354931
,7,30,2500,249.135079,7995.159793,10.359936
,7,30,2500,249.094421,7995.158718,10.364941
,7,30,2500,249.111295,7995.169334,10.369946
,7,30,2500,249.097433,7995.16069,10.374951
,7,30,2500,249.118173,7995.180373,10.379955
,7,30,2500,249.13278,7995.175095,10.38496
,7,30,2500,249.303287,7995.175467,10.389965
,7,30,2500,249.14832,7995.148086,10.39497
,7,30,2500,249.343435,7995.188133,10.399975
,7,30,2500,249.055603,7995.152284,10.404979
,7,30,2500,249.431671,7995.198219,10.409984
,7,30,2500,249.144721,7995.173264,10.414989
,7,30,2500,249.261957,7995.19076,10.419994
,7,30,2500,249.153798,7995.1706,10.424999
,7,30,2500,249.370667,7995.17028,10.430003
,7,30,2500,249.147929,7995.185949,10.435008
,7,30,2500,249.281724,7995.192418,10.440013
,7,30,2500,248.959817,7995.160821,10.445018
,7,30,2500,249.389688,7995.153158,10.450023
,7,30,2500,249.041635,7995.110419,10.455027
,7,30,2500,249.290333,7995.12941,10.460032
,7,30,2500,249.080785,7995.112185,10.465037
,7,30,2500,249.290912,7995.154939,10.470042
,7,30,2500,249.073887,7995.1482,10.475047
,7,30,2500,249.375447,7995.164843,10.480051
,7,30,2500,249.245718,7995.186048,10.485056
,7,30,2500,249.157396,7995.147129,10.490061
,7,30,2500,249.174563,7995.161705,10.495066
,7,30,2500,249.291162,7995.173251,10.500071
,7,30,2500,249.194201,7995.172383,10.505075
,7,30,2500,249.207181,7995.147295,10.51008
,7,30,2500,249.232385,7995.121819,10.515085
,7,30,2500,249.05996,7995.111342,10.52009
,7,30,2500,249.327413,7995.135196,10.525095
,7,30,2500,249.286597,7995.160748,10.530099
,7,30,2500,249.285595,7995.13991,10.535104
,7,30,2500,249.254155,7995.111664,10.540109
,7,30,2500,249.23959,7995.15231,10.545114
,7,30,2500,249.409182,7995.155596,10.550119
,7,30,2500,249.198115,7995.150134,10.555123
,7,30,2500,249.205007,7995.167167,10.560128
,7,30,2500,249.016749,7995.137173,10.565133
,7,30,2500,249.201249,7995.138229,10.570138
,7,30,2500,249.13894,7995.154838,10.575143
,7,30,2500,249.432991,7995.100089,10.580147
,7,30,2500,249.205756,7995.154998,10.585152
,7,30,2500,249.14459,7995.113461,10.590157
,7,30,2500,249.138225,7995.105185,10.595162
,7,30,2500,249.299263,7995.111998,10.600167
,7,30,2500,249.114132,7995.107805,10.605171
,7,30,2500,249.261482,7995.122827,10.610176
,7,30,2500,249.066331,7995.159576,10.615181
,7,30,2500,249.267874,7995.1516,10.620186
,7,30,2500,249.007976,7995.109225,10.625191
,7,30,2500,249.230617,7995.100308,10.630195
,7,30,2500,248.956934,7995.11546,10.6352
,7,30,2500,249.317308,7995.161614,10.640205
,7,30,2500,249.059249,7995.157801,10.64521
,7,30,2500,249.371175,7995.163114,10.650215
,7,30,2500,249.111111,7995.131581,10.655219
,7,30,2500,249.417476,7995.173122,10.660224
,7,30,2500,249.039539,7995.153583,10.665229
,7,30,2500,249.413173,7995.166845,10.670234
,7,30,2500,248.992726,7995.125498,10.675239
,7,30,2500,249.358672,7995.1591,10.680243
,7,30,2500,249.131632,7995.125237,10.685248
,7,30,2500,249.472637,7995.150715,10.690253
,7,30,2500,249.063441,7995.116823,10.695258
,7,30,2500,249.322271,7995.144201,10.700263
,7,30,2500,249.096854,7995.103513,10.705267
,7,30,2500,249.507996,7995.156095,10.710272
,7,30,2500,249.1603,7995.110413,10.715277
,7,30,2500,249.497677,7995.15347,10.720282
,7,30,2500,249.167668,7995.14022,10.725287
,7,30,2500,249.430146,7995.160871,10.730291
,7,30,2500,249.199949,7995.14165,10.735296
,7,30,2500,249.374899,7995.134347,10.740301
,7,30,2500,249.162142,7995.153465,10.745306
,7,30,2500,249.451906,7995.1281,10.750311
,7,30,2500,249.13569,7995.140186,10.755315
,7,30,2500,249.466863,7995.120792,10.76032
,7,30,2500,249.233168,7995.113238,10.765325
,7,30,2500,249.502084,7995.15788,10.77033
,7,30,2500,249.183339,7995.118546,10.775335
,7,30,2500,249.472247,7995.15726,10.780339
,7,30,2500,249.269567,7995.121628,10.785344
,7,30,2500,249.38381,7995.135032,10.790349
,7,30,2500,249.336134,7995.147424,10.795354
,7,30,2500,249.362892,7995.143726,10.800359
,7,30,2500,249.402515,7995.144603,10.805363
,7,30,2500,249.190958,7995.120375,10.810368
,7,30,2500,249.375448,7995.153984,10.815373
,7,30,2500,249.106222,7995.126936,10.820378
,7,30,2500,249.594847,7995.173442,10.825383
,7,30,2500,249.185641,7995.143496,10.830387
,7,30,2500,249.392478,7995.170305,10.835392
,7,30,2500,249.107707,7995.139538,10.840397
,7,30,2500,249.366638,7995.154097,10.845402
,7,30,2500,249.225284,7995.167827,10.850407
,7,30,2500,249.408055,7995.161893,10.855411
,7,30,2500,249.236741,7995.163308,10.860416
,7,30,2500,249.458594,7995.143501,10.865421
,7,30,2500,249.211306,7995.124431,10.870426
,7,30,2500,249.35293,7995.138187,10.875431
,7,30,2500,249.309371,7995.152754,10.880435
,7,30,2500,249.185264,7995.12195,10.88544
,7,30,2500,249.524113,7995.153241,10.890445
,7,30,2500,249.208684,7995.128867,10.89545
,7,30,2500,249.401375,7995.151038,10.900455
,7,30,2500,249.129705,7995.142614,10.905459
,7,30,2500,249.432181,7995.165221,10.910464
,7,30,2500,249.361625,7995.136049,10.915469
,7,30,2500,249.153696,7995.142579,10.920474
,7,30,2500,249.386823,7995.130229,10.925479
,7,30,2500,249.188591,7995.1323,10.930483
,7,30,2500,249.423609,7995.146677,10.935488
,7,30,2500,249.265544,7995.12901,10.940493
,7,30,2500,249.451213,7995.146893,10.945498
,7,30,2500,249.2484,7995.108295,10.950503
,7,30,2500,249.406302,7995.111996,10.955507
,7,30,2500,249.166225,7995.086374,10.960512
,7,30,2500,249.385809,7995.108873,10.965517
,7,30,2500,249.130526,7995.093359,10.970522
,7,30,2500,249.378474,7995.114286,10.975527
,7,30,2500,249.425481,7995.094809,10.980531
,7,30,2500,249.362312,7995.120254,10.985536
,7,30,2500,249.44039,7995.12597,10.990541
,7,30,2500,249.244575,7995.139011,10.995546
,7,30,2500,249.465738,7995.153697,11.000551
,7,30,2500,249.204939,7995.14679,11.005555
,7,30,2500,249.525315,7995.133774,11.01056
,7,30,2500,249.225767,7995.137797,11.015565
,7,30,2500,249.422947,7995.123689,11.02057
,7,30,2500,249.418985,7995.132299,11.025575
,7,30,2500,249.346847,7995.121793,11.030579
,7,30,2500,249.568962,7995.137512,11.035584
,7,30,2500,249.24643,7995.103912,11.040589
,7,30,2500,249.59103,7995.135484,11.045594
,7,30,2500,249.421249,7995.129082,11.050599
,7,30,2500,249.437141,7995.121893,11.055603
,7,30,2500,249.709904,7995.136143,11.060608
,7,30,2500,249.35452,7995.092058,11.065613
,7,30,2500,249.692657,7995.119369,11.070618
,7,30,2500,249.352659,7995.096752,11.075623
,7,30,2500,249.61674,7995.156941,11.080627
,7,30,2500,249.41976,7995.132439,11.085632
,7,30,2500,249.396638,7995.16872,11.090637
,7,30,2500,249.633941,7995.14375,11.095642
,7,30,2500,249.294674,7995.135966,11.100647
,7,30,2500,249.457078,7995.127063,11.105651
,7,30,2500,249.261564,7995.131241,11.110656
,7,30,2500,249.301797,7995.158782,11.115661
,7,30,2500,249.534583,7995.143456,11.120666
,7,30,2500,249.231846,7995.127593,11.125671
,7,30,2500,249.549602,7995.157853,11.130675
,7,30,2500,249.32825,7995.168658,11.13568
,7,30,2500,249.521949,7995.14057,11.140685
,7,30,2500,249.346278,7995.152623,11.14569
,7,30,2500,249.370431,7995.137946,11.150695
,7,30,2500,249.33095,7995.131996,11.155699
,7,30,2500,249.158256,7995.107696,11.160704
,7,30,2500,249.437223,7995.117316,11.165709
,7,30,2500,249.171892,7995.144714,11.170714
,7,30,2500,249.371402,7995.168205,11.175719
,7,30,2500,249.507482,7995.145191,11.180723
,7,30,2500,249.344127,7995.157846,11.185728
,7,30,2500,249.542701,7995.154658,11.190733
,7,30,2500,249.271441,7995.102849,11.195738
,7,30,2500,249.514013,7995.122527,11.200743
,7,30,2500,249.399529,7995.136585,11.205747
,7,30,2500,249.182918,7995.141704,11.210752
,7,30,2500,249.554484,7995.191364,11.215757
,7,30,2500,249.183176,7995.136637,11.220762
,7,30,2500,249.449648,7995.171294,11.225767
,7,30,2500,249.325558,7995.143451,11.230771
,7,30,2500,249.438876,7995.135107,11.235776
,7,30,2500,249.45431,7995.153544,11.240781
,7,30,2500,249.184309,7995.119554,11.245786
,7,30,2500,249.541085,7995.132978,11.250791
,7,30,2500,249.248778,7995.12749,11.255795
,7,30,2500,249.527447,7995.11638,11.2608
,7,30,2500,249.546535,7995.116253,11.265805
,7,30,2500,249.35714,7995.122703,11.27081
,7,30,2500,249.529027,7995.111304,11.275815
,7,30,2500,249.207806,7995.103417,11.280819
,7,30,2500,249.454653,7995.145992,11.285824
,7,30,2500,249.501037,7995.153118,11.290829
,7,30,2500,249.334448,7995.117279,11.295834
,7,30,2500,249.439382,7995.138119,11.300839
,7,30,2500,249.355905,7995.155666,11.305843
,7,30,2500,249.249713,7995.130671,11.310848
,7,30,2500,249.617439,7995.141671,11.315853
,7,30,2500,249.343633,7995.121305,11.320858
,7,30,2500,249.550983,7995.157017,11.325863
,7,30,2500,249.566735,7995.149822,11.330867
,7,30,2500,249.418095,7995.134589,11.335872
,7,30,2500,249.580214,7995.137509,11.340877
,7,30,2500,249.303553,7995.122922,11.345882
,7,30,2500,249.730438,7995.155559,11.350887
,7,30,2500,249.429769,7995.170377,11.355891
,7,30,2500,249.53304,7995.147732,11.360896
,7,30,2500,249.667448,7995.179878,11.365901
,7,30,2500,249.216827,7995.155799,11.370906
,7,30,2500,249.560985,7995.158742,11.375911
,7,30,2500,249.412552,7995.163248,11.380915
,7,30,2500,249.409168,7995.17386,11.38592
,7,30,2500,249.687691,7995.155838,11.390925
,7,30,2500,249.373118,7995.190693,11.39593
,7,30,2500,249.538849,7995.211546,11.400935
,7,30,2500,249.521727,7995.184001,11.405939
,7,30,2500,249.23596,7995.169955,11.410944
,7,30,2500,249.645288,7995.155369,11.415949
,7,30,2500,249.379533,7995.137369,11.420954
,7,30,2500,249.49912,7995.164844,11.425959
,7,30,2500,249.501719,7995.147141,11.430963
,7,30,2500,249.265512,7995.17695,11.435968
,7,30,2500,249.524774,7995.179688,11.440973
,7,30,2500,249.250106,7995.140537,11.445978
,7,30,2500,249.476143,7995.142636,11.450983
,7,30,2500,249.725751,7995.132078,11.455987
,7,30,2500,249.306691,7995.123353,11.460992
,7,30,2500,249.463,7995.130921,11.465997
,7,30,2500,249.359151,7995.147472,11.471002
,7,30,2500,249.248016,7995.153802,11.476007
,7,30,2500,249.632088,7995.136008,11.481011
,7,30,2500,249.272952,7995.112456,11.486016
,7,30,2500,249.464949,7995.132621,11.491021
,7,30,2500,249.440531,7995.14615,11.496026
,7,30,2500,249.307672,7995.105055,11.501031
,7,30,2500,249.562378,7995.161825,11.506035
,7,30,2500,249.361862,7995.126299,11.51104
,7,30,2500,249.444171,7995.14406,11.516045
,7,30,2500,249.580806,7995.160532,11.52105
,7,30,2500,249.333831,7995.156274,11.526055
,7,30,2500,249.582131,7995.147625,11.531059
,7,30,2500,249.403692,7995.168421,11.536064
,7,30,2500,249.149468,7995.129283,11.541069
,7,30,2500,249.557198,7995.167887,11.546074
,7,30,2500,249.480855,7995.124622,11.551079
,7,30,2500,249.19942,7995.129531,11.556083
,7,30,2500,249.560773,7995.118517,11.561088
,7,30,2500,249.450976,7995.158452,11.566093
,7,30,2500,249.481588,7995.140146,11.571098
,7,30,2500,249.584402,7995.152005,11.576103
,7,30,2500,249.276447,7995.146739,11.581107
,7,30,2500,249.50189,7995.125134,11.586112
,7,30,2500,249.581642,7995.150662,11.591117
,7,30,2500,249.180278,7995.141816,11.596122
,7,30,2500,249.336587,7995.149384,11.601127
,7,30,2500,249.533763,7995.155991,11.606131
,7,30,2500,249.306143,7995.149721,11.611136
,7,30,2500,249.486413,7995.137745,11.616141
,7,30,2500,249.562714,7995.146335,11.621146
,7,30,2500,249.272926,7995.138998,11.626151
,7,30,2500,249.536899,7995.157749,11.631155
,7,30,2500,249.668353,7995.112806,11.63616
,7,30,2500,249.220166,7995.102658,11.641165
,7,30,2500,249.556736,7995.114107,11.64617
,7,30,2500,249.449954,7995.130514,11.651175
,7,30,2500,249.321466,7995.167563,11.656179
,7,30,2500,249.620655,7995.144632,11.661184
,7,30,2500,249.391307,7995.14025,11.666189
,7,30,2500,249.40283,7995.148631,11.671194
,7,30,2500,249.749362,7995.180298,11.676199
,7,30,2500,249.332166,7995.151934,11.681203
,7,30,2500,249.533938,7995.15482,11.686208
,7,30,2500,249.569148,7995.141671,11.691213
,7,30,2500,249.279238,7995.146166,11.696218
,7,30,2500,249.64748,7995.155218,11.701223
,7,30,2500,249.447829,7995.147356,11.706227
,7,30,2500,249.18515,7995.118656,11.711232
,7,30,2500,249.415787,7995.153533,11.716237
,7,30,2500,249.48434,7995.102556,11.721242
,7,30,2500,249.138789,7995.122087,11.726247
,7,30,2500,249.543576,7995.117142,11.731251
,7,30,2500,249.4647,7995.128995,11.736256
,7,30,2500,249.184398,7995.08957,11.741261
,7,30,2500,249.355224,7995.121522,11.746266
,7,30,2500,249.573156,7995.124212,11.751271
,7,30,2500,249.162545,7995.107023,11.756275
,7,30,2500,249.393214,7995.119213,11.76128
,7,30,2500,249.591952,7995.153517,11.766285
,7,30,2500,249.185517,7995.095101,11.77129
,7,30,2500,249.436858,7995.109288,11.776295
,7,30,2500,249.410914,7995.137539,11.781299
,7,30,2500,249.256897,7995.140787,11.786304
,7,30,2500,249.390617,7995.159088,11.791309
,7,30,2500,249.675552,7995.213391,11.796314
,7,30,2500,249.334315,7995.135472,11.801319
,7,30,2500,249.288771,7995.161779,11.806323
,7,30,2500,249.6704,7995.142879,11.811328
,7,30,2500,249.381097,7995.137538,11.816333
,7,30,2500,249.476476,7995.151992,11.821338
,7,30,2500,249.710652,7995.187044,11.826343
,7,30,2500,249.407052,7995.162261,11.831347
,7,30,2500,249.659962,7995.182445,11.836352
,7,30,2500,249.560396,7995.161719,11.841357
,7,30,2500,249.370241,7995.155308,11.846362
,7,30,2500,249.659345,7995.190085,11.851367
,7,30,2500,249.67414,7995.174951,11.856371
,7,30,2500,249.304397,7995.146935,11.861376
,7,30,2500,249.47315,7995.131437,11.866381
,7,30,2500,249.599959,7995.128685,11.871386
,7,30,2500,249.439269,7995.12766,11.876391
,7,30,2500,249.544394,7995.156401,11.881395
,7,30,2500,249.705572,7995.181965,11.8864
,7,30,2500,249.503033,7995.145353,11.891405
,7,30,2500,249.476725,7995.160763,11.89641
,7,30,2500,249.65178,7995.17714,11.901415
,7,30,2500,249.363739,7995.188631,11.906419
,7,30,2500,249.452575,7995.175144,11.911424
,7,30,2500,249.718516,7995.18906,11.916429
,7,30,2500,249.329913,7995.151243,11.921434
,7,30,2500,249.419288,7995.145675,11.926439
,7,30,2500,249.767268,7995.204047,11.931443
,7,30,2500,249.476403,7995.161144,11.936448
,7,30,2500,249.598497,7995.144351,11.941453
,7,30,2500,249.917097,7995.181558,11.946458
,7,30,2500,249.553401,7995.146931,11.951463
,7,30,2500,249.588205,7995.137708,11.956467
,7,30,2500,249.924981,7995.131412,11.961472
,7,30,2500,249.750278,7995.157322,11.966477
,7,30,2500,249.433685,7995.161498,11.971482
,7,30,2500,249.822118,7995.159701,11.976487
,7,30,2500,249.660204,7995.15467,11.981491
,7,30,2500,249.659784,7995.13386,11.986496
,7,30,2500,249.860405,7995.169244,11.991501
,7,30,2500,249.409065,7995.17275,11.996506
,7,30,2500,249.79955,7995.170067,12.001511
,7,30,2500,249.788078,7995.174364,12.006515
,7,30,2500,249.385475,7995.148687,12.01152
,7,30,2500,249.783527,7995.183859,12.016525
,7,30,2500,249.519433,7995.200466,12.02153
,7,30,2500,249.548126,7995.195877,12.026535
,7,30,2500,249.709146,7995.190852,12.031539
,7,30,2500,249.418358,7995.183465,12.036544
,7,30,2500,249.62204,7995.176581,12.041549
,7,30,2500,249.846682,7995.224977,12.046554
,7,30,2500,249.389158,7995.158142,12.051559
,7,30,2500,249.571188,7995.178805,12.056563
,7,30,2500,249.740142,7995.186006,12.061568
,7,30,2500,249.418622,7995.19586,12.066573
,7,30,2500,249.583351,7995.140707,12.071578
,7,30,2500,249.783862,7995.13564,12.076583
,7,30,2500,249.460207,7995.161173,12.081587
,7,30,2500,249.471459,7995.137974,12.086592
,7,30,2500,249.713714,7995.163556,12.091597
,7,30,2500,249.639442,7995.158864,12.096602
,7,30,2500,249.515531,7995.133989,12.101607
,7,30,2500,249.858151,7995.165464,12.106611
,7,30,2500,249.656888,7995.159496,12.111616
,7,30,2500,249.48806,7995.17287,12.116621
,7,30,2500,249.705193,7995.159737,12.121626
,7,30,2500,249.708427,7995.177578,12.126631
,7,30,2500,249.47729,7995.152393,12.131635
,7,30,2500,249.699308,7995.160215,12.13664
,7,30,2500,249.465085,7995.149675,12.141645
,7,30,2500,249.398909,7995.148339,12.14665
,7,30,2500,249.782705,7995.138423,12.151655
,7,30,2500,249.648982,7995.145621,12.156659
,7,30,2500,249.613305,7995.164519,12.161664
,7,30,2500,249.840544,7995.179502,12.166669
,7,30,2500,249.422766,7995.15111,12.171674
,7,30,2500,249.448195,7995.167076,12.176679
,7,30,2500,249.639741,7995.152693,12.181683
,7,30,2500,249.823033,7995.171445,12.186688
,7,30,2500,249.415078,7995.134656,12.191693
,7,30,2500,249.54196,7995.149663,12.196698
,7,30,2500,249.611125,7995.134229,12.201703
,7,30,2500,249.366813,7995.164628,12.206707
,7,30,2500,249.481911,7995.161303,12.211712
,7,30,2500,249.562885,7995.144473,12.216717
,7,30,2500,249.418799,7995.152151,12.221722
,7,30,2500,249.524421,7995.158228,12.226727
,7,30,2500,249.798845,7995.178477,12.231731
,7,30,2500,249.582597,7995.158952,12.236736
,7,30,2500,249.450671,7995.145523,12.241741
,7,30,2500,249.911692,7995.177855,12.246746
,7,30,2500,249.641226,7995.143841,12.251751
,7,30,2500,249.589886,7995.140271,12.256755
,7,30,2500,249.960976,7995.146504,12.26176
,7,30,2500,249.787324,7995.180357,12.266765
,7,30,2500,249.576788,7995.129544,12.27177
,7,30,2500,249.812508,7995.199197,12.276775
,7,30,2500,249.760004,7995.176827,12.281779
,7,30,2500,249.479294,7995.142313,12.286784
,7,30,2500,249.59307,7995.175423,12.291789
,7,30,2500,249.676285,7995.165607,12.296794
,7,30,2500,249.41774,7995.15092,12.301799
,7,30,2500,249.767684,7995.167956,12.306803
,7,30,2500,249.850053,7995.189666,12.311808
,7,30,2500,249.5718,7995.121732,12.316813
,7,30,2500,249.604709,7995.144969,12.321818
,7,30,2500,249.888838,7995.176544,12.326823
,7,30,2500,249.46647,7995.140036,12.331827
,7,30,2500,249.513027,7995.152103,12.336832
,7,30,2500,249.720992,7995.155292,12.341837
,7,30,2500,249.540934,7995.180941,12.346842
,7,30,2500,249.51798,7995.18665,12.351847
,7,30,2500,249.952818,7995.166406,12.356851
,7,30,2500,249.584464,7995.170024,12.361856
,7,30,2500,249.597731,7995.160734,12.366861
,7,30,2500,249.970251,7995.181834,12.371866
,7,30,2500,249.679897,7995.158685,12.376871
,7,30,2500,249.608203,7995.147214,12.381875
,7,30,2500,249.777083,7995.165262,12.38688
,7,30,2500,249.59641,7995.137612,12.391885
,7,30,2500,249.551931,7995.147201,12.39689
,7,30,2500,249.805066,7995.198963,12.401895
,7,30,2500,249.528743,7995.160717,12.406899
,7,30,2500,249.619929,7995.185817,12.411904
,7,30,2500,249.88017,7995.178739,12.416909
,7,30,2500,249.395018,7995.14508,12.421914
,7,30,2500,249.592564,7995.181299,12.426919
,7,30,2500,249.7942,7995.201935,12.431923
,7,30,2500,249.489184,7995.166232,12.436928
,7,30,2500,249.640606,7995.125225,12.441933
,7,30,2500,249.871849,7995.169011,12.446938
,7,30,2500,249.447896,7995.14229,12.451943
,7,30,2500,249.640489,7995.119079,12.456947
,7,30,2500,249.835858,7995.207475,12.461952
,7,30,2500,249.541686,7995.145668,12.466957
,7,30,2500,249.481132,7995.139674,12.471962
,7,30,2500,249.78217,7995.160238,12.476967
,7,30,2500,249.56438,7995.152475,12.481971
,7,30,2500,249.537989,7995.15407,12.486976
,7,30,2500,249.846365,7995.17302,12.491981
,7,30,2500,249.646565,7995.130624,12.496986
,7,30,2500,249.430438,7995.13774,12.501991
,7,30,2500,249.761644,7995.161751,12.506995
,7,30,2500,249.639249,7995.107357,12.512
,7,30,2500,249.406236,7995.135349,12.517005
,7,30,2500,249.939895,7995.133746,12.52201
,7,30,2500,249.634016,7995.155216,12.527015
,7,30,2500,249.492584,7995.163024,12.532019
,7,30,2500,249.937223,7995.162988,12.537024
,7,30,2500,249.621739,7995.151435,12.542029
,7,30,2500,249.541578,7995.165198,12.547034
,7,30,2500,249.834038,7995.236639,12.552039
,7,30,2500,249.630996,7995.158572,12.557043
,7,30,2500,249.492298,7995.162568,12.562048
,7,30,2500,249.745846,7995.121622,12.567053
,7,30,2500,249.617836,7995.163626,12.572058
,7,30,2500,249.475616,7995.122073,12.577063
,7,30,2500,249.889019,7995.126428,12.582067
,7,30,2500,249.691826,7995.169982,12.587072
,7,30,2500,249.523175,7995.130096,12.592077
,7,30,2500,249.733976,7995.182746,12.597082
,7,30,2500,249.734603,7995.200459,12.602087
,7,30,2500,249.421432,7995.176196,12.607091
,7,30,2500,249.691594,7995.168615,12.612096
,7,30,2500,249.896877,7995.173646,12.617101
,7,30,2500,249.579222,7995.145217,12.622106
,7,30,2500,249.629979,7995.173273,12.627111
,7,30,2500,249.720834,7995.171723,12.632115
,7,30,2500,249.422607,7995.159041,12.63712
,7,30,2500,249.818974,7995.188211,12.642125
,7,30,2500,249.803564,7995.184425,12.64713
,7,30,2500,249.498061,7995.176319,12.652135
